date,positive_rate
2019-06-17,-805.0
2019-06-24,1186.0
2019-07-01,1085.0
2019-07-08,-407.0
2019-07-15,-1264.0
2019-07-22,157.0
2019-07-29,605.0
2019-08-05,-737.0
2019-08-12,-509.0
2019-08-19,302.0
2019-08-26,1021.0
2019-09-02,9.0
2019-09-09,116.0
2019-09-16,2668.0
2019-09-23,2869.0
2019-09-30,-2264.0
2019-10-07,-3103.0
2019-10-14,924.0
2019-10-21,363.0
2019-10-28,405.0
2019-11-04,-82.0
2019-11-11,-1777.0
2019-11-18,1695.0
2019-11-25,773.0
2019-12-02,8697.0
2019-12-09,14246.0
2019-12-16,3166.0
2019-12-23,-3269.0
2019-12-30,-14053.0
2020-01-06,-20410.0
2020-01-13,-7913.0
2020-01-20,17919.0
2020-01-27,-13481.0
2020-02-03,-9481.0
2020-02-10,-495.0
2020-02-17,3561.0
2020-02-24,-601.0
2020-03-02,-3632.0
2020-03-09,-6301.0
2020-03-16,-4842.0
2020-03-23,-2138.0
