date,positive_rate
2014-11-03,5.65600875207499
2014-11-10,7.88548197854396
2014-11-17,12.8006646080597
2014-11-24,18.3835342753636
2014-12-01,24.0579636815336
2014-12-08,29.7440321583031
2014-12-15,33.9584513868313
2014-12-22,34.6957792137273
2014-12-29,31.2844753469997
2015-01-05,25.3478642488185
2015-01-12,20.5165948004766
2015-01-19,14.4250224561286
2015-01-26,11.2275987562631
2015-02-02,9.72104715886034
2015-02-09,9.05825238561544
2015-02-16,10.3702929527389
2015-02-23,10.7727310009473
2015-03-02,10.9087406181988
2015-03-09,13.0606953382347
2015-03-16,14.4653472423176
2015-03-23,14.2231321791361
2015-03-30,12.1155931224746
2015-04-06,10.1657017333948
2015-04-13,8.23529609429205
2015-04-20,7.42411212517031
2015-04-27,6.60674081641603
2015-05-04,4.26457339771396
2015-05-11,4.19575043823834
2015-05-18,2.40023367864214
2015-05-25,2.01620876561143
2015-06-01,1.41930740772972
2015-06-08,1.96829113319435
2015-06-15,1.5787858429481
2015-06-22,1.6445023437031
2015-06-29,4.01022784101162
2015-07-06,2.56968761244525
2015-07-13,3.0492193108532
2015-07-20,3.82855071933745
2015-07-27,3.0771138987626
2015-08-03,5.2128460845279
2015-08-10,5.93463600226304
2015-08-17,6.03843128591566
2015-08-24,6.83301771747516
2015-08-31,4.95164036613856
2015-09-07,6.20173831410433
2015-09-14,3.68337564032259
2015-09-21,2.39322435048958
2015-09-28,2.71112367958029
2015-10-05,1.36316588712492
2015-10-12,1.15929490684265
2015-10-19,1.59058977057527
2015-10-26,1.49007442063946
2015-11-02,1.76060055757332
2015-11-09,1.69281043552962
2015-11-16,1.83381247358817
2015-11-23,3.04232972893729
2015-11-30,3.33897507282433
2015-12-07,4.84259892500671
2015-12-14,6.80777944186201
2015-12-21,10.3387397602666
2016-01-04,15.5340028865524
2016-01-11,24.9834399351336
2016-01-18,30.0450803992823
2016-01-25,31.9177416220169
2016-02-01,32.7617172226155
2016-02-08,33.154118757947
2016-02-15,33.2858053533546
2016-02-22,33.5788751365385
2016-02-29,36.0441467244598
2016-03-07,37.9779044512202
2016-03-14,40.8278336037713
2016-03-21,35.5653748331388
2016-03-28,28.5861903169398
2016-04-04,25.2730249613658
2016-04-11,17.9597920795248
2016-04-18,12.0985288565407
2016-04-25,8.20173435291908
2016-05-02,4.45040716983416
2016-05-09,2.70627857026924
2016-05-16,3.16146357031116
2016-05-23,2.30270630856421
2016-05-30,1.28447434019461
2016-06-06,1.18877237971738
2016-06-13,2.73399422531028
2016-06-20,2.56425720620843
2016-06-27,1.74297520661157
2016-07-04,1.53
2016-07-11,0.0
2016-07-18,1.86607687729081
2016-07-25,1.02187010054978
2016-08-01,1.48473684210526
2016-08-08,1.84971215330455
2016-08-15,1.5361408226881
2016-08-22,1.62350177190699
2016-08-29,1.01
2016-09-05,1.12922252010724
2016-09-12,0.761746845526732
2016-09-19,2.35422758876369
2016-09-26,1.41686858949199
2016-10-03,1.70829931260832
2016-10-10,0.999937088708076
2016-10-17,1.74148304369339
2016-10-24,2.53882705018478
2016-10-31,2.66121595015466
2016-11-07,3.39322391233841
2016-11-14,5.65188118512428
2016-11-21,6.17511662937638
2016-11-28,8.72733983948213
2016-12-05,13.6444357192058
2016-12-12,16.5757677735455
2016-12-19,22.9806408572958
2016-12-26,25.8435431720347
2017-01-02,24.6714200597528
2017-01-09,24.7291720774895
2017-01-16,23.3936408526556
2017-01-23,21.2563210981171
2017-01-30,21.4656913276322
2017-02-06,17.6984291304327
2017-02-13,17.0914536345691
2017-02-20,16.1655899823212
2017-02-27,16.6545055064222
2017-03-06,17.0068345924848
2017-03-13,16.8758160912746
2017-03-20,14.8713635572121
2017-03-27,12.3043088366922
2017-04-03,12.9136583676776
2017-04-10,9.24480303388542
2017-04-17,5.45949831513037
2017-04-24,5.39753134006428
2017-05-01,4.68000275547954
2017-05-08,3.42322356265171
2017-05-15,3.39127005430232
2017-05-22,2.54007976671118
2017-05-29,1.22920626377138
2017-06-05,1.02427420232715
2017-06-12,1.17866845030466
2017-06-19,1.30677530349136
2017-06-26,1.16720570103103
2017-07-03,1.07764558536572
2017-07-10,1.44731095421449
2017-07-17,1.92725641058251
2017-07-24,1.93557944336334
2017-07-31,3.85201007477564
2017-08-07,4.37020852061548
2017-08-14,5.88887267666774
2017-08-21,8.72384100886392
